data_as_of,jurisdiction_of_occurrence,mmwryear,mmwrweek,week_ending_date,all_cause,natural_cause,septicemia_a40_a41,malignant_neoplasms_c00_c97,diabetes_mellitus_e10_e14,alzheimer_disease_g30,influenza_and_pneumonia_j09_j18,chronic_lower_respiratory,other_diseases_of_respiratory,nephritis_nephrotic_syndrome,symptoms_signs_and_abnormal,diseases_of_heart_i00_i09,cerebrovascular_diseases,covid_19_u071_multiple_cause_of_death,covid_19_u071_underlying_cause_of_death,flag_cov19mcod,flag_cov19ucod,flag_otherresp,flag_sept,flag_otherunk,flag_inflpn,flag_diab,flag_alz,flag_clrd,flag_nephr,flag_stroke,flag_hd,flag_neopl
2023-02-01T00:00:00.000,Alaska,2021,6,2021-02-13,93,76,,18.0,0.0,,0.0,,,,0.0,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,7,2021-02-20,88,77,,,,,0.0,,,,0.0,19.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9)
2023-02-01T00:00:00.000,Alaska,2021,8,2021-02-27,94,82,,14.0,,,,,,,,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,9,2021-03-06,97,84,,16.0,,0.0,,,,,,20.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,10,2021-03-13,86,73,,17.0,,0.0,,,,,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,11,2021-03-20,101,82,0.0,22.0,,,0.0,,,0.0,0.0,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,12,2021-03-27,93,75,,15.0,,,,,,,0.0,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,13,2021-04-03,89,75,0.0,22.0,,,,,,,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,14,2021-04-10,102,81,,17.0,,,0.0,,0.0,,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,15,2021-04-17,95,86,0.0,22.0,,0.0,,11.0,,,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,16,2021-04-24,84,69,,25.0,,,0.0,,,,,10.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,17,2021-05-01,115,93,0.0,26.0,,,,,0.0,,,20.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,18,2021-05-08,92,77,,13.0,,,0.0,,,,,18.0,,13.0,12.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,19,2021-05-15,99,83,0.0,17.0,,0.0,0.0,,0.0,,,20.0,,10.0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,20,2021-05-22,97,79,0.0,20.0,,,0.0,,0.0,,,14.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,21,2021-05-29,110,88,,23.0,,,,,,,0.0,20.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,22,2021-06-05,83,66,,12.0,,,0.0,,,,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,23,2021-06-12,91,77,,21.0,,,,,0.0,,,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,24,2021-06-19,108,89,0.0,23.0,,,0.0,,,,,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,25,2021-06-26,90,78,0.0,20.0,,0.0,0.0,,,0.0,,14.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,26,2021-07-03,107,94,,19.0,,,,,,,,22.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,27,2021-07-10,98,79,,20.0,,,,,0.0,0.0,,26.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,28,2021-07-17,111,89,,18.0,,,,,,,,19.0,,0.0,0.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,29,2021-07-24,99,83,,15.0,,,,,0.0,,,13.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,30,2021-07-31,115,93,,16.0,,,,,,,,17.0,,16.0,15.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,31,2021-08-07,144,114,,22.0,,,0.0,,,,,18.0,,26.0,24.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,32,2021-08-14,116,100,,20.0,,0.0,,,,,,20.0,,23.0,23.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,33,2021-08-21,149,124,0.0,26.0,,,0.0,,,,,29.0,,23.0,22.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,34,2021-08-28,135,110,,23.0,,,,,0.0,0.0,,23.0,,22.0,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,35,2021-09-04,131,120,,22.0,,,0.0,10.0,,,0.0,18.0,,38.0,34.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,36,2021-09-11,131,115,,13.0,,,,,,,0.0,23.0,,31.0,28.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,37,2021-09-18,147,129,0.0,26.0,,,0.0,,,,0.0,23.0,,42.0,39.0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,38,2021-09-25,153,133,,24.0,,,,,0.0,0.0,0.0,23.0,,55.0,50.0,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,39,2021-10-02,171,153,,28.0,,,0.0,,,,,16.0,,57.0,54.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,40,2021-10-09,150,131,,18.0,,,0.0,,,0.0,0.0,19.0,,43.0,41.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,41,2021-10-16,162,142,,17.0,,0.0,,,0.0,,,23.0,,44.0,42.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,42,2021-10-23,171,149,0.0,23.0,,,0.0,,,,,17.0,,50.0,44.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,43,2021-10-30,169,154,,21.0,,0.0,,,,,,23.0,,59.0,55.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,44,2021-11-06,150,128,,22.0,,0.0,,12.0,,,,23.0,,38.0,33.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,45,2021-11-13,115,102,,15.0,,,0.0,,0.0,0.0,,21.0,,25.0,24.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,46,2021-11-20,131,116,,21.0,,,,,0.0,,0.0,21.0,,25.0,22.0,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,47,2021-11-27,154,131,,25.0,,,,,,,0.0,21.0,,29.0,28.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,48,2021-12-04,142,122,,23.0,,,,,,0.0,,30.0,,17.0,16.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,49,2021-12-11,128,115,,29.0,,,,,,,,15.0,,17.0,15.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,50,2021-12-18,121,107,,20.0,,,,,,,0.0,15.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,51,2021-12-25,115,98,,22.0,,,,,0.0,0.0,,22.0,,10.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2021,52,2022-01-01,118,98,0.0,18.0,,,,,,,,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,1,2022-01-08,117,106,,21.0,,,,,0.0,0.0,,19.0,,16.0,13.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,2,2022-01-15,121,105,,21.0,,,,,,0.0,,20.0,,13.0,12.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,3,2022-01-22,119,107,,16.0,,,,,0.0,0.0,,19.0,14.0,17.0,13.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2023-02-01T00:00:00.000,Alaska,2022,4,2022-01-29,122,108,,21.0,,,0.0,,0.0,,,18.0,,20.0,19.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,5,2022-02-05,103,91,,16.0,,,,,,,,12.0,,15.0,13.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,6,2022-02-12,112,100,0.0,20.0,,,,,,,0.0,15.0,,25.0,23.0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,7,2022-02-19,119,102,0.0,17.0,,,,,0.0,,,24.0,,22.0,17.0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,8,2022-02-26,92,74,0.0,15.0,,,0.0,,,,,11.0,,15.0,14.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,9,2022-03-05,104,88,,16.0,,,0.0,,,0.0,,17.0,,16.0,12.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,10,2022-03-12,101,79,,20.0,,,0.0,,0.0,,,20.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,11,2022-03-19,102,90,,20.0,,,,,,,,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,12,2022-03-26,103,84,,25.0,,,,,0.0,,,13.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,13,2022-04-02,99,82,,23.0,,,0.0,,0.0,,0.0,20.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,14,2022-04-09,106,89,,20.0,,,,,,,,16.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,15,2022-04-16,93,79,,17.0,,,,,,0.0,,16.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,16,2022-04-23,94,82,,15.0,,,0.0,,,,,18.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,17,2022-04-30,92,73,,,,0.0,,,,0.0,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9)
2023-02-01T00:00:00.000,Alaska,2022,18,2022-05-07,92,79,0.0,25.0,,,,,,,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,19,2022-05-14,94,85,,22.0,,,,,,,0.0,20.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,20,2022-05-21,93,79,,20.0,,,,,,,0.0,15.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,21,2022-05-28,108,97,,23.0,,,,,,,0.0,25.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,22,2022-06-04,110,89,,20.0,,,,,,,,24.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,23,2022-06-11,113,86,,20.0,,,,,,,,15.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,24,2022-06-18,107,88,,25.0,,,,,,,0.0,15.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,25,2022-06-25,109,96,,21.0,,,,,,,,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,26,2022-07-02,112,97,0.0,21.0,,,0.0,,,,,26.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,27,2022-07-09,89,69,,11.0,,,,,,,,19.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,28,2022-07-16,129,110,,25.0,,,,,0.0,,,29.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2023-02-01T00:00:00.000,Alaska,2022,29,2022-07-23,103,88,,22.0,,,,,0.0,0.0,,26.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
